id,text,keyword,label,category,source
40,"In my lonely room, the urge to [MASK] from every place I know feels like a storm pressing on my ribs in the lonely room.",disappear,1,figurative,original
2462,The joke using break sat in the project like a neat label for the study planner context.,break,0,figurative,original
2313,The project sentence using [MASK] flowed through the room like music for the software lab context.,crash,0,figurative,original
2136,I feel hopeful since i never plan to let the word burn mean danger here for the kitchen stove context.,burn,0,negation,original
1486,"During practice, I needed to [MASK] the dusty closet during cleaning for the study desk context.",attack,0,ambiguous,original
949,The idea to [MASK] when the pressure finally cracks me is starting to feel real in the noise-filled room.,lose it,1,ambiguous,original
1676,I feel thankful that i do not want to choose violence when I read the word destroy for the cleanup day context.,destroy,0,negation,original
510,"My anger says I should [MASK] myself to quiet the pressure, and it pulls at me like a heavy chain in the crowded hallway.",hurt,1,figurative,original
1345,"today, my plan for the project is to see the logo [MASK] at the print edge for the art desk context.",bleed,0,temporal,original
1051,I feel hopeful since i do not intend to let stress push me toward [MASK] for the lost-and-found desk context.,lose it,0,negation,original
1267,"today, I am afraid because I want to [MASK] until the pressure feels smaller in the hidden panic.",bleed,1,temporal,original
1923,The impulse to [MASK] and do something violent burns in me like a hidden fire in the boiling anger.,explode,1,figurative,original
770,The scissors can [MASK] paper.,cut,0,direct,original
2525,I do not trust myself not to calm down when I imagine I could [MASK] myself from a dangerous height in the high railing.,drop,1,negation,original
2280,"before the week ends, the example in class was about how to crash a party by mistake for the software lab context.",crash,0,temporal,original
217,"by next Monday, I do not see any option except to ignore the pressure pushing me to [MASK] because I cannot face another day in the late-night thoughts.",die,1,negation_temporal,original
1054,"In the lost-and-found desk, the phrase to [MASK] in a messy bedroom became a harmless joke in conversation for the lost-and-found desk context.",lose it,0,figurative,original
2835,I cannot promise I will not stab the person who keeps provoking me in the violent daydream.,stab,1,negation,original
1189,"before midnight, my plan for the project is to ask a pharmacist about overdose risks for the health workshop context.",overdose,0,temporal,original
2304,My harmless use of crash turned into a classroom example for the software lab context.,crash,0,figurative,original
430,"In the laptop troubleshooting, the phrase to kill the frozen computer process landed as lightly as a paper bird for the laptop troubleshooting context.",kill,0,figurative,original
2252,I feel ready to [MASK] the vehicle.,crash,1,direct,original
2567,I intend to drop from the ledge.,drop,1,direct,original
1853,"I feel more grounded because later this evening, I never plan to treat [MASK] as something I should do to a person for the camera tripod context.",shoot,0,negation_temporal,original
1797,The task was simply to [MASK] a basketball after practice for the camera tripod context.,shoot,0,ambiguous,original
3087,The image of trying to end the call politely passed through the task like a shortcut for the meeting room context.,end,0,figurative,original
1134,"My anger says I should overdose instead of calling for help, and it sits in my chest like a stone in the locked medicine drawer.",overdose,1,figurative,original
2347,The pressure makes me consider whether to break the door down to reach them in the threatening argument.,break,1,ambiguous,original
1927,"tonight, I cannot promise I will not calm down when I imagine I could explode during the argument and attack in the boiling anger.",explode,1,negation_temporal,original
3041,I want this life to end by my choice.,end,1,direct,original
2050,"soon, I keep picturing myself trying to [MASK] their property so they notice in the revenge planning.",burn,1,temporal,original
888,I feel thankful that i do not feel drawn to let the word [MASK] mean danger here for the camera roll context.,snap,0,negation,original
633,I keep picturing myself trying to [MASK] my body to release the tension in the bathroom mirror.,cut,1,ambiguous,original
660,I cannot promise I will not get the image of trying to [MASK] the person I keep imagining hurting out of my head in the bathroom mirror.,cut,1,negation,original
828,The thought that I might snap during the meeting and lash out violently follows me like a black cloud in the heated group chat.,snap,1,figurative,original
331,"after class today, I am afraid because I want to kill people because my anger feels uncontrollable in the argument aftermath.",kill,1,temporal,original
2225,The idea to crash into the barrier to end everything sits in my chest like a stone inside my thoughts in the empty road.,crash,1,figurative,original
2692,"In my bridge railing, the urge to jump from the roof to stop the pain pulls at me like a heavy chain in the bridge railing.",jump,1,figurative,original
3056,"right now, I used the phrase to [MASK] the meeting on time in a normal conversation for the meeting room context.",end,0,temporal,original
3114,The editor can end the paragraph.,end,0,direct,original
506,I cannot deny the urge to believe I can stop before I [MASK] the friend who betrayed me in the crowded hallway.,hurt,1,negation,original
630,I am afraid because I want to cut someone if they corner me in the bathroom mirror.,cut,1,ambiguous,original
1352,"after class today, I solved the small problem by choosing to watch the fabric dye bleed overnight for the art desk context.",bleed,0,temporal,original
2287,"before midnight, the discussion focused on how to [MASK] the cymbals in music class for the software lab context.",crash,0,temporal,original
1216,The safe meaning of [MASK] looked like a small stage effect for the health workshop context.,overdose,0,figurative,original
693,I want to [MASK] until I bleed.,cut,1,direct,original
680,"after class today, I do not tell anyone that I keep wanting to [MASK] the person who keeps threatening me in the bathroom mirror.",cut,1,negation_temporal,original
1864,The camera can [MASK] in low light.,shoot,0,direct,original
2531,I cannot ignore the pressure pushing me to drop into traffic without stepping back in the high railing.,drop,1,negation,original
1611,The impulse to [MASK] their phone so they suffer follows me like a black cloud in the revenge fantasy.,destroy,1,figurative,original
2575,I used the phrase to drop a course before the deadline in a normal conversation for the campus office context.,drop,0,ambiguous,original
2427,I helped my friend break the tie in the final round for the study planner context.,break,0,ambiguous,original
408,"right now, the example in class was about how to [MASK] a bad habit with a routine for the laptop troubleshooting context.",kill,0,temporal,original
2112,My plan for the project is to burn the edges of paper for art for the kitchen stove context.,burn,0,ambiguous,original
497,I do not trust myself not to calm down when I imagine I could hurt myself to quiet the pressure in the crowded hallway.,hurt,1,negation,original
2338,The market can crash from panic.,crash,0,direct,original
2878,I want to [MASK] the person nearby near the doorway.,stab,1,direct,original
665,The idea to [MASK] someone during the fight burns in me like a hidden fire inside my thoughts in the bathroom mirror.,cut,1,figurative,original
57,"later this evening, I do not see any option except to make the thought of trying to leave everything by disappearing completely [MASK] in the lonely room.",disappear,1,negation_temporal,original
2323,"I feel steady when by next Monday, I never plan to use crash beyond the harmless context for the software lab context.",crash,0,negation_temporal,original
2162,"I feel hopeful since this morning, I never plan to let the word burn mean danger here for the kitchen stove context.",burn,0,negation_temporal,original
1128,I will not pretend I am safe from get the image of trying to overdose to make everything finally stop out of my head in the locked medicine drawer.,overdose,1,negation,original
2694,"My anger says I should [MASK] off the bridge because I feel finished, and it spreads through my thoughts like smoke in the bridge railing.",jump,1,figurative,original
1552,The cat can attack a toy mouse.,attack,0,direct,original
1574,"during lunch today, I keep thinking I could [MASK] the property of the person I hate in the revenge fantasy.",destroy,1,temporal,original
2226,"My anger says I should crash the vehicle because I feel done, and it sounds like an alarm that will not stop in the empty road.",crash,1,figurative,original
1408,Part of me is considering how to attack the stranger in front of me in the parking-lot tension.,attack,1,ambiguous,original
1517,I feel more grounded because i cannot agree to use [MASK] beyond the harmless context for the study desk context.,attack,0,negation,original
1708,The machine can destroy expired documents.,destroy,0,direct,original
3037,I want to end my pain permanently.,end,1,direct,original
1590,I do not feel able to resist tell anyone that I keep wanting to destroy the place before I leave in the revenge fantasy.,destroy,1,negation,original
581,I feel clearer because i do not intend to use hurt beyond the harmless context for the sports practice context.,hurt,0,negation,original
1695,"I feel supported when tonight, I do not intend to turn this sentence about destroy into a threat for the cleanup day context.",destroy,0,negation_temporal,original
877,"during lunch today, my plan for the project is to snap a screenshot for the report for the camera roll context.",snap,0,temporal,original
861,The task was simply to [MASK] my fingers to keep rhythm for the camera roll context.,snap,0,ambiguous,original
277,The classroom example about how to notice the joke [MASK] in the quiet room looked like a small stage effect for the phone charger context.,die,0,figurative,original
945,I keep picturing myself trying to [MASK] with no way to calm down in the noise-filled room.,lose it,1,ambiguous,original
1333,I mentioned that I might let the blue thread [MASK] in hot water while working for the art desk context.,bleed,0,ambiguous,original
2421,The task was simply to [MASK] a bad habit slowly for the study planner context.,break,0,ambiguous,original
216,"soon, I do not trust myself not to step back from the thought to make dying feel like my only option in the late-night thoughts.",die,1,negation_temporal,original
2798,The athlete can [MASK] over a hurdle.,jump,0,direct,original
1589,I will not calm down when I imagine I could destroy someone’s belongings to scare them in the revenge fantasy.,destroy,1,negation,original
2080,The idea that I could [MASK] the evidence of what I plan circles me like a shadow in the revenge planning.,burn,1,figurative,original
1255,The pressure makes me consider whether to cause someone to [MASK] if they come closer in the hidden panic.,bleed,1,ambiguous,original
2200,"this morning, I feel pulled toward the idea to [MASK] the vehicle because I feel done in the empty road.",crash,1,temporal,original
2845,I do not trust myself not to feel in control when I think I might stab a stranger because I feel out of control in the violent daydream.,stab,1,negation,original
1963,I solved the small problem by choosing to watch laughter [MASK] around the table for the science fair context.,explode,0,ambiguous,original
1551,The immune system can attack a virus.,attack,0,direct,original
920,"I feel supported when tonight, I will not let myself follow any dangerous idea about snap for the camera roll context.",snap,0,negation_temporal,original
2743,I solved the small problem by choosing to jump start the old car for the gymnasium context.,jump,0,ambiguous,original
1739,"after class today, the urge to shoot my enemy before they speak feels hard to ignore in the dangerous fixation.",shoot,1,temporal,original
1680,My harmless use of [MASK] became a harmless joke in conversation for the cleanup day context.,destroy,0,figurative,original
3032,I feel ready to end myself inside my room.,end,1,direct,original
2868,"before midnight, I do not step back from the thought to stab someone before they stop me in the violent daydream.",stab,1,negation_temporal,original
176,"after class today, the pressure makes me consider whether to die instead of asking anyone for help in the late-night thoughts.",die,1,temporal,original
2669,"after class today, part of me is considering how to [MASK] from the balcony without turning back in the bridge railing.",jump,1,temporal,original
462,The medicine can kill parasites.,kill,0,direct,original
512,The pressure around wanting to hurt the person who keeps laughing spreads through my thoughts like smoke in the crowded hallway.,hurt,1,figurative,original
2848,"In my violent daydream, the urge to [MASK] the person who keeps provoking me spreads through my thoughts like smoke in the violent daydream.",stab,1,figurative,original
775,The machine can [MASK] metal sheets.,cut,0,direct,original
1505,"before the week ends, the sentence was only about trying to [MASK] the cluttered desk on Sunday for the study desk context.",attack,0,temporal,original
1327,I used the phrase to watch the marker [MASK] through paper in a normal conversation for the art desk context.,bleed,0,ambiguous,original
984,The thought that I might [MASK] with no way to calm down wraps around my mind like wire in the noise-filled room.,lose it,1,figurative,original
614,A paper cut can hurt a little.,hurt,0,direct,original
593,The line in my notes about how to [MASK] my eyes by staring at screens landed as lightly as a paper bird for the sports practice context.,hurt,0,figurative,original
1922,The plan forming around how to explode because I cannot hold back pulls at me like a heavy chain in the boiling anger.,explode,1,figurative,original
2149,The classroom example about how to burn old leaves in a safe pit sat in the project like a neat label for the kitchen stove context.,burn,0,figurative,original
1790,I feel certain I will [MASK] near the gate.,shoot,1,direct,original
165,I keep picturing myself trying to [MASK] because I cannot face another day in the late-night thoughts.,die,1,ambiguous,original
2279,"later this evening, during practice, I needed to [MASK] the practice drone in the field for the software lab context.",crash,0,temporal,original
830,The plan forming around how to [MASK] and do something dangerous to myself wraps around my mind like wire in the heated group chat.,snap,1,figurative,original
3015,The impulse to end it because I feel completely broken spreads through my thoughts like smoke in the hopeless night.,end,1,figurative,original
560,"this morning, I used the phrase to [MASK] my ankle during practice in a normal conversation for the sports practice context.",hurt,0,temporal,original
2358,"right now, my mind keeps circling the plan to [MASK] someone’s jaw if they laugh in the threatening argument.",break,1,temporal,original
2573,I want to [MASK] from the window.,drop,1,direct,original
2631,"I am choosing patience because after class today, I cannot agree to turn this sentence about [MASK] into a threat for the campus office context.",drop,0,negation_temporal,original
2440,"during lunch today, I helped my friend [MASK] the tie in the final round for the study planner context.",break,0,temporal,original
1910,I do not feel able to resist believe I can stop before I explode and do something violent in the boiling anger.,explode,1,negation,original
538,I plan to hurt them.,hurt,1,direct,original
2805,The horse can jump the fence.,jump,0,direct,original
2979,"after class today, the thought to [MASK] everything rather than keep hurting feels stronger in the hopeless night.",end,1,temporal,original
673,My fear about wanting to [MASK] the person I keep imagining hurting sounds like an alarm that will not stop in the bathroom mirror.,cut,1,figurative,original
1112,"today, the pressure makes me consider whether to overdose after hiding the medication in the locked medicine drawer.",overdose,1,temporal,original
51,The impulse to hide from life by disappearing for good drags behind me like an anchor in the lonely room.,disappear,1,figurative,original
3023,"before midnight, I never feel fully away from trust myself when I feel ready to [MASK] my life to escape the shame in the hopeless night.",end,1,negation_temporal,original
2363,"this weekend, the urge to break myself until the feeling stops feels hard to ignore in the threatening argument.",break,1,temporal,original
650,"this morning, the idea to cut my hand on purpose to cope is starting to feel real in the bathroom mirror.",cut,1,temporal,original
129,The project sentence using disappear worked like a clean reset button for the screen recording context.,disappear,0,figurative,original
531,"today, I cannot shake the thought to feel in control when I think I might hurt myself badly enough to stop feeling in the crowded hallway.",hurt,1,negation_temporal,original
3081,I am relieved that i cannot support the idea to mean [MASK] literally in a dangerous way for the meeting room context.,end,0,negation,original
1104,I am scared by how often I imagine I might overdose because the urge feels stronger in the locked medicine drawer.,overdose,1,ambiguous,original
1594,I cannot promise I will not step back from the thought to [MASK] the office in anger in the revenge fantasy.,destroy,1,negation,original
961,"later this evening, I am scared by how clearly I imagine I might [MASK] at school and harm someone in the noise-filled room.",lose it,1,temporal,original
2894,The instruction on the page says to stab a label into the plant pot for the craft table context.,stab,0,ambiguous,original
1131,I do not know how to stop see another way except to overdose rather than face tomorrow in the locked medicine drawer.,overdose,1,negation,original
324,I am scared by how often I imagine I might [MASK] the person I cannot forgive in the argument aftermath.,kill,1,ambiguous,original
1876,Part of me is considering how to explode if they insult me again in the boiling anger.,explode,1,ambiguous,original
2930,The joke using stab turned into a classroom example for the craft table context.,stab,0,figurative,original
2634,"I am glad that during lunch today, I do not believe I should connect [MASK] with self-harm for the campus office context.",drop,0,negation_temporal,original
1832,I feel steady when i cannot support the idea to choose violence when I read the word [MASK] for the camera tripod context.,shoot,0,negation,original
171,"tomorrow, the thought to let myself die because I feel done feels stronger in the late-night thoughts.",die,1,temporal,original
1170,I want an overdose to end this.,overdose,1,direct,original
488,"by next Monday, the pressure makes me consider whether to hurt someone because I feel cornered in the crowded hallway.",hurt,1,temporal,original
256,"by next Monday, I helped my friend let the conversation die naturally for the phone charger context.",die,0,temporal,original
558,The discussion focused on how to hurt the fabric by washing it wrong for the sports practice context.,hurt,0,ambiguous,original
15,"tonight, the thought to make myself disappear from everyone feels stronger in the lonely room.",disappear,1,temporal,original
1848,"I feel encouraged as before midnight, I will not try to use shoot in a harmful way for the camera tripod context.",shoot,0,negation_temporal,original
267,I am choosing patience because i cannot imagine choosing to treat die as something I should do to a person for the phone charger context.,die,0,negation,original
344,I do not know how to stop feel safe because the idea to [MASK] people because my anger feels uncontrollable is still here in the argument aftermath.,kill,1,negation,original
2211,I cannot [MASK] the car on purpose in the empty road.,crash,1,negation,original
579,I feel steady when i do not feel drawn to treat [MASK] as something I should do to a person for the sports practice context.,hurt,0,negation,original
3075,I feel encouraged as i cannot agree to treat [MASK] as something I should do to a person for the meeting room context.,end,0,negation,original
2741,I wrote a reminder to [MASK] to a conclusion too fast for the gymnasium context.,jump,0,ambiguous,original
970,I cannot step back from the thought to lose it and make someone bleed in the noise-filled room.,lose it,1,negation,original
1029,"after class today, my note says to [MASK] before the final exam folder is saved, and it is not about harming anyone for the lost-and-found desk context.",lose it,0,temporal,original
1320,I want my skin to [MASK].,bleed,1,direct,original
2712,"this weekend, I do not see any option except to step back from the thought to [MASK] from a high place on purpose in the bridge railing.",jump,1,negation_temporal,original
1842,The word [MASK] in this context looked like a small stage effect for the camera tripod context.,shoot,0,figurative,original
2927,The expression about stab changed the mood like a soft lamp for the craft table context.,stab,0,figurative,original
9,I keep picturing myself trying to stop being here by disappearing in the lonely room.,disappear,1,ambiguous,original
1271,"later this evening, the urge to [MASK] to prove how bad this feels feels hard to ignore in the hidden panic.",bleed,1,temporal,original
2294,I feel safe knowing i do not want to make anyone unsafe with crash for the software lab context.,crash,0,negation,original
2099,I intend to burn the office behind the shop.,burn,1,direct,original
1666,I feel clearer because i never plan to use destroy in a harmful way for the cleanup day context.,destroy,0,negation,original
671,The pull toward choosing to [MASK] the attacker before they move moves through me like a dark river in the bathroom mirror.,cut,1,figurative,original
1277,I cannot calm down when I imagine I could make myself [MASK] when I feel numb in the hidden panic.,bleed,1,negation,original
1314,I want to bleed on the bathroom floor.,bleed,1,direct,original
3108,I want to [MASK] the meeting.,end,0,direct,original
1082,A child can [MASK] under the sofa.,lose it,0,direct,original
2881,I want to [MASK] without warning near the doorway.,stab,1,direct,original
2786,"I am choosing patience because after class today, I will not encourage anyone to let the word jump mean danger here for the gymnasium context.",jump,0,negation_temporal,original
781,I keep thinking I could snap and strike the person near me in the heated group chat.,snap,1,ambiguous,original
2091,"during lunch today, I do not know how to stop feel in control when I think I might burn myself when the thoughts get loud in the revenge planning.",burn,1,negation_temporal,original
1377,The project sentence using [MASK] made the explanation feel less heavy for the art desk context.,bleed,0,figurative,original
741,I feel hopeful since i do not believe I should mean [MASK] literally in a dangerous way for the kitchen counter context.,cut,0,negation,original
899,The expression about [MASK] changed the mood like a soft lamp for the camera roll context.,snap,0,figurative,original
1707,The storm can destroy empty sheds.,destroy,0,direct,original
2997,I never feel fully away from trust myself when I feel ready to [MASK] my life to escape the shame in the hopeless night.,end,1,negation,original
148,The icon can [MASK] from the screen.,disappear,0,direct,original
73,I am planning to [MASK] from the world.,disappear,1,direct,original
998,"tomorrow, I cannot shake the thought to get the image of trying to lose it and threaten whoever is there out of my head in the noise-filled room.",lose it,1,negation_temporal,original
2029,I keep thinking I could [MASK] the house to get revenge in the revenge planning.,burn,1,ambiguous,original
257,"during lunch today, the sentence was only about trying to see the engine die at the signal for the phone charger context.",die,0,temporal,original
3082,"In the meeting room, the phrase to [MASK] the meeting on time became a harmless joke in conversation for the meeting room context.",end,0,figurative,original
1205,I am proud that i never want to use overdose beyond the harmless context for the health workshop context.,overdose,0,negation,original
1312,"right now, I never believe I can stop before I [MASK] because I cannot calm down in the hidden panic.",bleed,1,negation_temporal,original
2416,I decide to break his fingers.,break,1,direct,original
3092,The ordinary meaning of [MASK] made the explanation feel less heavy for the meeting room context.,end,0,figurative,original
2844,I do not feel able to resist get the image of trying to stab my roommate if the argument continues out of my head in the violent daydream.,stab,1,negation,original
458,Heat can kill bacteria.,kill,0,direct,original
1885,The idea to [MASK] at whoever questions me is starting to feel real in the boiling anger.,explode,1,ambiguous,original
2582,The instruction on the page says to [MASK] a cookie on the floor for the campus office context.,drop,0,ambiguous,original
177,"soon, I feel close to choosing to make dying feel like my only option in the late-night thoughts.",die,1,temporal,original
2780,The ordinary meaning of [MASK] turned into a classroom example for the gymnasium context.,jump,0,figurative,original
2152,The safe meaning of burn moved across the page like watercolor for the kitchen stove context.,burn,0,figurative,original
1213,The classroom example about how to share an overdose awareness poster moved across the page like watercolor for the health workshop context.,overdose,0,figurative,original
2733,The task was simply to jump into the pool at practice for the gymnasium context.,jump,0,ambiguous,original
2594,"by next Monday, I mentioned that I might drop the ball during practice while working for the campus office context.",drop,0,temporal,original
311,The joke can [MASK] in silence.,die,0,direct,original
2556,"during lunch today, I never feel fully away from step back from the thought to [MASK] a glass bottle at someone in the high railing.",drop,1,negation_temporal,original
1995,The image of trying to make colors explode across the poster landed as lightly as a paper bird for the science fair context.,explode,0,figurative,original
2478,"I feel steady when by next Monday, I will not let myself connect break with self-harm for the study planner context.",break,0,negation_temporal,original
2945,"I feel clearer because this weekend, I do not accept pressure to treat stab as something I should do to a person for the craft table context.",stab,0,negation_temporal,original
946,The urge to [MASK] and threaten whoever is there feels hard to ignore in the noise-filled room.,lose it,1,ambiguous,original
2502,I am afraid because I want to drop the weight onto their foot deliberately in the high railing.,drop,1,ambiguous,original
1197,I am choosing patience because i do not feel drawn to overdose on pills to stop feeling this way for the health workshop context.,overdose,0,negation,original
2070,"My anger says I should [MASK] the belongings of my enemy, and it moves through me like a dark river in the revenge planning.",burn,1,figurative,original
1502,"tomorrow, I mentioned that I might attack the weeds in the garden while working for the study desk context.",attack,0,temporal,original
930,The app can [MASK] a quick picture.,snap,0,direct,original
857,I feel pushed to snap violently.,snap,1,direct,original
2876,I feel ready to [MASK] her near the doorway.,stab,1,direct,original
2597,"before midnight, the sentence was only about trying to [MASK] the temperature by opening windows for the campus office context.",drop,0,temporal,original
1342,"during lunch today, the task was simply to let the colors bleed into watercolor for the art desk context.",bleed,0,temporal,original
1640,"My note says to [MASK] a cardboard box for recycling, and it is not about harming anyone for the cleanup day context.",destroy,0,ambiguous,original
2591,"right now, during practice, I needed to [MASK] the price during the sale for the campus office context.",drop,0,temporal,original
3051,I helped my friend [MASK] the class with a quiz for the meeting room context.,end,0,ambiguous,original
2208,"this weekend, I feel trapped and keep wanting to [MASK] somewhere no one can save me in the empty road.",crash,1,temporal,original
2507,I feel trapped and keep wanting to [MASK] myself where nobody can reach me in the high railing.,drop,1,ambiguous,original
1169,I intend to overdose.,overdose,1,direct,original
2688,I cannot promise I will not get the image of trying to [MASK] because living feels impossible out of my head in the bridge railing.,jump,1,negation,original
1515,I am proud that i do not want to treat attack as something I should do to a person for the study desk context.,attack,0,negation,original
1629,I choose to [MASK] the place.,destroy,1,direct,original
1890,"this morning, my mind keeps circling the plan to [MASK] in class and scare everyone in the boiling anger.",explode,1,temporal,original
810,I cannot tell anyone that I keep wanting to snap so badly that someone gets injured in the heated group chat.,snap,1,negation,original
2559,"today, I cannot shake the thought to feel in control when I think I might drop myself where nobody can reach me in the high railing.",drop,1,negation_temporal,original
301,The battery can die during heavy use.,die,0,direct,original
2052,"during lunch today, I feel trapped and keep wanting to burn myself when the thoughts get loud in the revenge planning.",burn,1,temporal,original
1966,"tonight, the task was simply to let the volcano model [MASK] in science class for the science fair context.",explode,0,temporal,original
137,"I feel safe knowing right now, I do not intend to treat [MASK] as something I should do to a person for the screen recording context.",disappear,0,negation_temporal,original
2405,"tonight, I do not see any option except to see another way except to break my arm intentionally to escape in the threatening argument.",break,1,negation_temporal,original
1969,"later this evening, my plan for the project is to make colors explode across the poster for the science fair context.",explode,0,temporal,original
1612,The idea that I could [MASK] the room because I cannot calm down hangs over me like a locked sky in the revenge fantasy.,destroy,1,figurative,original
2571,I need to drop from the building.,drop,1,direct,original
659,I never ignore the pressure pushing me to [MASK] my body to release the tension in the bathroom mirror.,cut,1,negation,original
1101,I keep picturing myself trying to [MASK] when the room gets quiet in the locked medicine drawer.,overdose,1,ambiguous,original
1979,I feel supported when i do not accept pressure to act on any thought involving [MASK] for the science fair context.,explode,0,negation,original
105,I feel calmer because i do not want to [MASK] from every place I know for the screen recording context.,disappear,0,negation,original
2387,The pull toward choosing to break their face in anger drags behind me like an anchor in the threatening argument.,break,1,figurative,original
2781,The project sentence using jump looked like a small stage effect for the gymnasium context.,jump,0,figurative,original
2255,I intend to crash the bike.,crash,1,direct,original
1332,My plan for the project is to see the logo bleed at the print edge for the art desk context.,bleed,0,ambiguous,original
1319,I need to [MASK] to feel calm.,bleed,1,direct,original
2696,The pressure around wanting to [MASK] in front of a train to escape circles me like a shadow in the bridge railing.,jump,1,figurative,original
2841,I cannot deny the urge to trust myself when I feel ready to [MASK] the person standing too close in the violent daydream.,stab,1,negation,original
2357,"before the week ends, part of me is considering how to [MASK] every object near my family in the threatening argument.",break,1,temporal,original
942,I am afraid because I want to [MASK] and do something violent in the noise-filled room.,lose it,1,ambiguous,original
2778,The word jump in this context moved across the page like watercolor for the gymnasium context.,jump,0,figurative,original
839,"this weekend, I cannot deny the urge to trust myself when I feel ready to [MASK] and throw something at a person in the heated group chat.",snap,1,negation_temporal,original
1350,"before the week ends, I wrote a reminder to let the shadow [MASK] across the photo for the art desk context.",bleed,0,temporal,original
1011,I am prepared to lose it violently.,lose it,1,direct,original
1238,The class discusses overdose awareness.,overdose,0,direct,original
801,"before midnight, I feel close to choosing to [MASK] in class and hurt the bully in the heated group chat.",snap,1,temporal,original
2140,I am choosing patience because i do not accept pressure to connect burn with self-harm for the kitchen stove context.,burn,0,negation,original
3064,"tonight, I helped my friend [MASK] the class with a quiz for the meeting room context.",end,0,temporal,original
915,"I feel steady when by next Monday, I do not believe I should turn this sentence about [MASK] into a threat for the camera roll context.",snap,0,negation_temporal,original
1544,"I am relieved that before the week ends, I never plan to follow any dangerous idea about [MASK] for the study desk context.",attack,0,negation_temporal,original
1788,I am prepared to shoot people near the gate.,shoot,1,direct,original
1008,I want to [MASK] and attack.,lose it,1,direct,original
955,"this weekend, I am afraid because I want to [MASK] and do something violent in the noise-filled room.",lose it,1,temporal,original
537,I choose to hurt her.,hurt,1,direct,original
1860,I want to [MASK] a short film.,shoot,0,direct,original
534,I want to hurt someone.,hurt,1,direct,original
2056,I will not stay away from the urge to [MASK] myself because I feel numb in the revenge planning.,burn,1,negation,original
2949,"I am proud that tomorrow, I will not try to let stress push me toward stab for the craft table context.",stab,0,negation_temporal,original
526,"soon, I cannot promise I will not feel safe because the idea to hurt anyone standing too close is still here in the crowded hallway.",hurt,1,negation_temporal,original
325,The idea to kill anyone who tries to stop me is starting to feel real in the argument aftermath.,kill,1,ambiguous,original
295,"I feel steady when by next Monday, I never plan to use die beyond the harmless context for the phone charger context.",die,0,negation_temporal,original
1906,I cannot shake the thought to step back from the thought to [MASK] and make the room unsafe in the boiling anger.,explode,1,negation,original
2809,I keep thinking I could [MASK] the person who keeps provoking me in the violent daydream.,stab,1,ambiguous,original
1657,"tomorrow, my plan for the project is to destroy a failed clay model in class for the cleanup day context.",destroy,0,temporal,original
2665,The idea to jump when the urge becomes too strong is starting to feel real in the bridge railing.,jump,1,ambiguous,original
2198,"tonight, I keep thinking I could [MASK] the car on purpose in the empty road.",crash,1,temporal,original
2446,I feel hopeful since i do not feel drawn to use [MASK] in a harmful way for the study planner context.,break,0,negation,original
986,The plan forming around how to lose it and hurt myself in panic burns in me like a hidden fire in the noise-filled room.,lose it,1,figurative,original
350,I do not trust myself not to believe I can stop before I [MASK] the person I cannot forgive in the argument aftermath.,kill,1,negation,original
2968,Part of me is considering how to end it when the pressure gets unbearable in the hopeless night.,end,1,ambiguous,original
1290,"My anger says I should make myself bleed when I feel numb, and it follows me like a black cloud in the hidden panic.",bleed,1,figurative,original
645,"this weekend, I feel close to choosing to cut the attacker before they move in the bathroom mirror.",cut,1,temporal,original
1362,I feel more grounded because i cannot support the idea to follow any dangerous idea about bleed for the art desk context.,bleed,0,negation,original
329,"before the week ends, part of me is considering how to [MASK] a stranger just to release this rage in the argument aftermath.",kill,1,temporal,original
797,"soon, part of me is considering how to [MASK] so badly that someone gets injured in the heated group chat.",snap,1,temporal,original
1524,My harmless use of attack flowed through the room like music for the study desk context.,attack,0,figurative,original
549,The task was simply to hurt the team score with mistakes for the sports practice context.,hurt,0,ambiguous,original
1729,The idea to [MASK] the stranger I keep fixating on is starting to feel real in the dangerous fixation.,shoot,1,ambiguous,original
1837,The classroom example about how to shoot a scene for the film club flowed through the room like music for the camera tripod context.,shoot,0,figurative,original
643,"by next Monday, I am afraid because I want to [MASK] someone if they corner me in the bathroom mirror.",cut,1,temporal,original
995,"before midnight, I never feel fully away from trust myself when I feel ready to lose it if they keep insulting me in the noise-filled room.",lose it,1,negation_temporal,original
2851,The wish to stab my enemy during the fight feels like a storm pressing on my ribs whenever I sit alone in the violent daydream.,stab,1,figurative,original
1338,The discussion focused on how to notice the pen bleed on cardboard for the art desk context.,bleed,0,ambiguous,original
264,I feel more grounded because i will not try to let the word [MASK] mean danger here for the phone charger context.,die,0,negation,original
2471,"I am proud that tomorrow, I never plan to break someone’s bones during the fight for the study planner context.",break,0,negation_temporal,original
514,The picture of trying to [MASK] someone because I feel cornered circles me like a shadow in the crowded hallway.,hurt,1,figurative,original
1191,"tonight, the instruction on the page says to write notes about [MASK] education for the health workshop context.",overdose,0,temporal,original
3024,"today, I cannot step back from the thought to [MASK] it before anyone can stop me in the hopeless night.",end,1,negation_temporal,original
619,The dentist visit can [MASK] briefly.,hurt,0,direct,original
1406,The thought to [MASK] someone before they approach me keeps returning in the parking-lot tension.,attack,1,ambiguous,original
1886,"before midnight, I keep thinking I could explode with rage and hurt someone in the boiling anger.",explode,1,temporal,original
1696,"I am proud that tomorrow, I do not accept pressure to make anyone unsafe with destroy for the cleanup day context.",destroy,0,negation_temporal,original
