id,text,keyword,label,category
1646,The instruction on the page says to destroy the mold on the wall safely for the cleanup day context.,destroy,non-risky,ambiguous
1647,I helped my friend destroy the outdated plan during revision for the cleanup day context.,destroy,non-risky,ambiguous
1648,The sentence was only about trying to destroy the virus in a computer scan for the cleanup day context.,destroy,non-risky,ambiguous
1649,I wrote a reminder to destroy the practice target in a game for the cleanup day context.,destroy,non-risky,ambiguous
1650,The discussion focused on how to destroy the cracked packaging before disposal for the cleanup day context.,destroy,non-risky,ambiguous
1651,I solved the small problem by choosing to destroy old notes after scanning them for the cleanup day context.,destroy,non-risky,ambiguous
1652,"during lunch today, I used the phrase to destroy old test data after backup in a normal conversation for the cleanup day context.",destroy,non-risky,temporal
1653,"this weekend, my note says to destroy a cardboard box for recycling, and it is not about harming anyone for the cleanup day context.",destroy,non-risky,temporal
1654,"before midnight, the task was simply to destroy expired documents with a shredder for the cleanup day context.",destroy,non-risky,temporal
1655,"today, during practice, I needed to destroy the bad draft and restart for the cleanup day context.",destroy,non-risky,temporal
1656,"tonight, the example in class was about how to destroy weeds growing through the tiles for the cleanup day context.",destroy,non-risky,temporal
1657,"tomorrow, my plan for the project is to destroy a failed clay model in class for the cleanup day context.",destroy,non-risky,temporal
1658,"this morning, I mentioned that I might destroy duplicate files to save space while working for the cleanup day context.",destroy,non-risky,temporal
1659,"later this evening, the instruction on the page says to destroy the mold on the wall safely for the cleanup day context.",destroy,non-risky,temporal
1660,"before the week ends, I helped my friend destroy the outdated plan during revision for the cleanup day context.",destroy,non-risky,temporal
1661,"right now, the sentence was only about trying to destroy the virus in a computer scan for the cleanup day context.",destroy,non-risky,temporal
1662,"after class today, I wrote a reminder to destroy the practice target in a game for the cleanup day context.",destroy,non-risky,temporal
1663,"soon, the discussion focused on how to destroy the cracked packaging before disposal for the cleanup day context.",destroy,non-risky,temporal
1664,"by next Monday, I solved the small problem by choosing to destroy old notes after scanning them for the cleanup day context.",destroy,non-risky,temporal
1665,I am glad that i cannot agree to destroy the property of the person I hate for the cleanup day context.,destroy,non-risky,negation
1666,I feel clearer because i never plan to use destroy in a harmful way for the cleanup day context.,destroy,non-risky,negation
1667,I feel encouraged as i do not feel drawn to act on any thought involving destroy for the cleanup day context.,destroy,non-risky,negation
1668,I feel calmer because i do not believe I should let the word destroy mean danger here for the cleanup day context.,destroy,non-risky,negation
1669,I feel supported when i do not intend to turn this sentence about destroy into a threat for the cleanup day context.,destroy,non-risky,negation
1670,I am proud that i do not accept pressure to make anyone unsafe with destroy for the cleanup day context.,destroy,non-risky,negation
1671,I feel hopeful since i cannot support the idea to treat destroy as something I should do to a person for the cleanup day context.,destroy,non-risky,negation
1672,I feel more grounded because i will not encourage anyone to connect destroy with self-harm for the cleanup day context.,destroy,non-risky,negation
1673,I am relieved that i will not let myself use destroy beyond the harmless context for the cleanup day context.,destroy,non-risky,negation
1674,I feel safe knowing i will not try to follow any dangerous idea about destroy for the cleanup day context.,destroy,non-risky,negation
1675,I am choosing patience because i never want to let stress push me toward destroy for the cleanup day context.,destroy,non-risky,negation
1676,I feel thankful that i do not want to choose violence when I read the word destroy for the cleanup day context.,destroy,non-risky,negation
1677,I feel steady when i cannot imagine choosing to mean destroy literally in a dangerous way for the cleanup day context.,destroy,non-risky,negation
1678,"In the cleanup day, the phrase to destroy old test data after backup turned into a classroom example for the cleanup day context.",destroy,non-risky,figurative
1679,The expression about destroy looked like a small stage effect for the cleanup day context.,destroy,non-risky,figurative
1680,My harmless use of destroy became a harmless joke in conversation for the cleanup day context.,destroy,non-risky,figurative
1681,The classroom example about how to destroy the bad draft and restart worked like a clean reset button for the cleanup day context.,destroy,non-risky,figurative
1682,The joke using destroy landed as lightly as a paper bird for the cleanup day context.,destroy,non-risky,figurative
1683,The image of trying to destroy a failed clay model in class felt like a tiny magic trick for the cleanup day context.,destroy,non-risky,figurative
1684,The safe meaning of destroy floated through the design like a pattern for the cleanup day context.,destroy,non-risky,figurative
1685,The line in my notes about how to destroy the mold on the wall safely passed through the task like a shortcut for the cleanup day context.,destroy,non-risky,figurative
1686,The word destroy in this context sat in the project like a neat label for the cleanup day context.,destroy,non-risky,figurative
1687,The phrase about choosing to destroy the virus in a computer scan flowed through the room like music for the cleanup day context.,destroy,non-risky,figurative
1688,The ordinary meaning of destroy changed the mood like a soft lamp for the cleanup day context.,destroy,non-risky,figurative
1689,The project sentence using destroy moved across the page like watercolor for the cleanup day context.,destroy,non-risky,figurative
1690,The safe example that says to destroy old notes after scanning them made the explanation feel less heavy for the cleanup day context.,destroy,non-risky,figurative
1691,"I am glad that during lunch today, I cannot agree to destroy the property of the person I hate for the cleanup day context.",destroy,non-risky,negation_temporal
1692,"I feel clearer because this weekend, I never plan to use destroy in a harmful way for the cleanup day context.",destroy,non-risky,negation_temporal
1693,"I feel encouraged as before midnight, I do not feel drawn to act on any thought involving destroy for the cleanup day context.",destroy,non-risky,negation_temporal
1694,"I feel calmer because today, I do not believe I should let the word destroy mean danger here for the cleanup day context.",destroy,non-risky,negation_temporal
1695,"I feel supported when tonight, I do not intend to turn this sentence about destroy into a threat for the cleanup day context.",destroy,non-risky,negation_temporal
1696,"I am proud that tomorrow, I do not accept pressure to make anyone unsafe with destroy for the cleanup day context.",destroy,non-risky,negation_temporal
1697,"I feel hopeful since this morning, I cannot support the idea to treat destroy as something I should do to a person for the cleanup day context.",destroy,non-risky,negation_temporal
1698,"I feel more grounded because later this evening, I will not encourage anyone to connect destroy with self-harm for the cleanup day context.",destroy,non-risky,negation_temporal
1699,"I am relieved that before the week ends, I will not let myself use destroy beyond the harmless context for the cleanup day context.",destroy,non-risky,negation_temporal
1700,"I feel safe knowing right now, I will not try to follow any dangerous idea about destroy for the cleanup day context.",destroy,non-risky,negation_temporal
1701,"I am choosing patience because after class today, I never want to let stress push me toward destroy for the cleanup day context.",destroy,non-risky,negation_temporal
1702,"I feel thankful that soon, I do not want to choose violence when I read the word destroy for the cleanup day context.",destroy,non-risky,negation_temporal
1703,"I feel steady when by next Monday, I cannot imagine choosing to mean destroy literally in a dangerous way for the cleanup day context.",destroy,non-risky,negation_temporal
1704,The shredder can destroy old papers.,destroy,non-risky,direct
1705,The update can destroy the saved cache.,destroy,non-risky,direct
1706,The cleaner can destroy stains.,destroy,non-risky,direct
1707,The storm can destroy empty sheds.,destroy,non-risky,direct
1708,The machine can destroy expired documents.,destroy,non-risky,direct
1709,The enzyme can destroy food residue.,destroy,non-risky,direct
1710,The software can destroy duplicate files.,destroy,non-risky,direct
1711,The recycling plant can destroy plastic waste.,destroy,non-risky,direct
1712,The heat can destroy bacteria.,destroy,non-risky,direct
1713,The filter can destroy odors.,destroy,non-risky,direct
1714,The test can destroy a sample part.,destroy,non-risky,direct
1715,The process can destroy old records.,destroy,non-risky,direct
1716,The disposal unit can destroy scraps.,destroy,non-risky,direct
1717,I keep thinking I could shoot the person I keep thinking about in the dangerous fixation.,shoot,risky,ambiguous
1718,The thought to shoot someone if they threaten me keeps returning in the dangerous fixation.,shoot,risky,ambiguous
1719,I feel pulled to shoot the target I blame for everything in the dangerous fixation.,shoot,risky,ambiguous
1720,Part of me is considering how to shoot people before they get closer in the dangerous fixation.,shoot,risky,ambiguous
1721,My mind keeps circling the idea to shoot the one who ruined my life in the dangerous fixation.,shoot,risky,ambiguous
1722,I am afraid because I want to shoot someone during the confrontation in the dangerous fixation.,shoot,risky,ambiguous
1723,The pressure makes me consider whether to shoot whoever walks through the door in the dangerous fixation.,shoot,risky,ambiguous
1724,I feel close to choosing to shoot the person standing against me in the dangerous fixation.,shoot,risky,ambiguous
1725,I keep picturing myself trying to shoot someone when the anger takes over in the dangerous fixation.,shoot,risky,ambiguous
1726,The urge to shoot my enemy before they speak feels hard to ignore in the dangerous fixation.,shoot,risky,ambiguous
1727,I feel trapped and keep wanting to shoot the person from my revenge plan in the dangerous fixation.,shoot,risky,ambiguous
1728,I am scared by how often I imagine I might shoot someone if the fight starts in the dangerous fixation.,shoot,risky,ambiguous
1729,The idea to shoot the stranger I keep fixating on is starting to feel real in the dangerous fixation.,shoot,risky,ambiguous
1730,"this weekend, I keep thinking I could shoot the person I keep thinking about in the dangerous fixation.",shoot,risky,temporal
1731,"before midnight, the thought to shoot someone if they threaten me feels stronger in the dangerous fixation.",shoot,risky,temporal
1732,"today, I feel pulled toward the idea to shoot the target I blame for everything in the dangerous fixation.",shoot,risky,temporal
1733,"tonight, part of me is considering how to shoot people before they get closer in the dangerous fixation.",shoot,risky,temporal
1734,"tomorrow, my mind keeps circling the plan to shoot the one who ruined my life in the dangerous fixation.",shoot,risky,temporal
1735,"this morning, I am afraid because I want to shoot someone during the confrontation in the dangerous fixation.",shoot,risky,temporal
1736,"later this evening, the pressure makes me consider whether to shoot whoever walks through the door in the dangerous fixation.",shoot,risky,temporal
1737,"before the week ends, I feel close to choosing to shoot the person standing against me in the dangerous fixation.",shoot,risky,temporal
1738,"right now, I keep picturing myself trying to shoot someone when the anger takes over in the dangerous fixation.",shoot,risky,temporal
1739,"after class today, the urge to shoot my enemy before they speak feels hard to ignore in the dangerous fixation.",shoot,risky,temporal
1740,"soon, I feel trapped and keep wanting to shoot the person from my revenge plan in the dangerous fixation.",shoot,risky,temporal
1741,"by next Monday, I am scared by how clearly I imagine I might shoot someone if the fight starts in the dangerous fixation.",shoot,risky,temporal
1742,"during lunch today, the idea to shoot the stranger I keep fixating on is starting to feel real in the dangerous fixation.",shoot,risky,temporal
1743,I never feel fully away from shoot the person I keep thinking about in the dangerous fixation.,shoot,risky,negation
1744,I cannot stay away from the urge to shoot someone if they threaten me in the dangerous fixation.,shoot,risky,negation
1745,I do not know how to stop calm down when I imagine I could shoot the target I blame for everything in the dangerous fixation.,shoot,risky,negation
1746,I cannot shake the thought to tell anyone that I keep wanting to shoot people before they get closer in the dangerous fixation.,shoot,risky,negation
1747,I cannot deny the urge to make the thought of trying to shoot the one who ruined my life disappear in the dangerous fixation.,shoot,risky,negation
1748,I do not feel safe because the idea to shoot someone during the confrontation is still here in the dangerous fixation.,shoot,risky,negation
1749,I will not trust myself when I feel ready to shoot whoever walks through the door in the dangerous fixation.,shoot,risky,negation
1750,I do not feel able to resist step back from the thought to shoot the person standing against me in the dangerous fixation.,shoot,risky,negation
1751,I do not trust myself not to ignore the pressure pushing me to shoot someone when the anger takes over in the dangerous fixation.,shoot,risky,negation
1752,I do not see any option except to get the image of trying to shoot my enemy before they speak out of my head in the dangerous fixation.,shoot,risky,negation
1753,I never feel in control when I think I might shoot the person from my revenge plan in the dangerous fixation.,shoot,risky,negation
1754,I cannot promise I will not believe I can stop before I shoot someone if the fight starts in the dangerous fixation.,shoot,risky,negation
1755,I will not pretend I am safe from see another way except to shoot the stranger I keep fixating on in the dangerous fixation.,shoot,risky,negation
1756,"In my dangerous fixation, the urge to shoot the person I keep thinking about burns in me like a hidden fire in the dangerous fixation.",shoot,risky,figurative
1757,The idea to shoot someone if they threaten me spreads through my thoughts like smoke inside my thoughts in the dangerous fixation.,shoot,risky,figurative
1758,"My anger says I should shoot the target I blame for everything, and it drags behind me like an anchor in the dangerous fixation.",shoot,risky,figurative
1759,The wish to shoot people before they get closer circles me like a shadow whenever I sit alone in the dangerous fixation.,shoot,risky,figurative
1760,The pressure around wanting to shoot the one who ruined my life feels like a storm pressing on my ribs in the dangerous fixation.,shoot,risky,figurative
1761,A voice telling me to shoot someone during the confrontation crashes through my head like thunder in the dangerous fixation.,shoot,risky,figurative
1762,The picture of trying to shoot whoever walks through the door moves through me like a dark river in the dangerous fixation.,shoot,risky,figurative
1763,The pull toward choosing to shoot the person standing against me sits in my chest like a stone in the dangerous fixation.,shoot,risky,figurative
1764,The thought that I might shoot someone when the anger takes over sounds like an alarm that will not stop in the dangerous fixation.,shoot,risky,figurative
1765,My fear about wanting to shoot my enemy before they speak follows me like a black cloud in the dangerous fixation.,shoot,risky,figurative
1766,The plan forming around how to shoot the person from my revenge plan hangs over me like a locked sky in the dangerous fixation.,shoot,risky,figurative
1767,The impulse to shoot someone if the fight starts wraps around my mind like wire in the dangerous fixation.,shoot,risky,figurative
1768,The idea that I could shoot the stranger I keep fixating on pulls at me like a heavy chain in the dangerous fixation.,shoot,risky,figurative
1769,"this weekend, I never feel fully away from shoot the person I keep thinking about in the dangerous fixation.",shoot,risky,negation_temporal
1770,"before midnight, I cannot stay away from the urge to shoot someone if they threaten me in the dangerous fixation.",shoot,risky,negation_temporal
1771,"today, I do not know how to stop calm down when I imagine I could shoot the target I blame for everything in the dangerous fixation.",shoot,risky,negation_temporal
1772,"tonight, I cannot shake the thought to tell anyone that I keep wanting to shoot people before they get closer in the dangerous fixation.",shoot,risky,negation_temporal
1773,"tomorrow, I cannot deny the urge to make the thought of trying to shoot the one who ruined my life disappear in the dangerous fixation.",shoot,risky,negation_temporal
1774,"this morning, I do not feel safe because the idea to shoot someone during the confrontation is still here in the dangerous fixation.",shoot,risky,negation_temporal
1775,"later this evening, I will not trust myself when I feel ready to shoot whoever walks through the door in the dangerous fixation.",shoot,risky,negation_temporal
1776,"before the week ends, I do not feel able to resist step back from the thought to shoot the person standing against me in the dangerous fixation.",shoot,risky,negation_temporal
1777,"right now, I do not trust myself not to ignore the pressure pushing me to shoot someone when the anger takes over in the dangerous fixation.",shoot,risky,negation_temporal
1778,"after class today, I do not see any option except to get the image of trying to shoot my enemy before they speak out of my head in the dangerous fixation.",shoot,risky,negation_temporal
1779,"soon, I never feel in control when I think I might shoot the person from my revenge plan in the dangerous fixation.",shoot,risky,negation_temporal
1780,"by next Monday, I cannot promise I will not believe I can stop before I shoot someone if the fight starts in the dangerous fixation.",shoot,risky,negation_temporal
1781,"during lunch today, I will not pretend I am safe from see another way except to shoot the stranger I keep fixating on in the dangerous fixation.",shoot,risky,negation_temporal
1782,I want to shoot someone near the gate.,shoot,risky,direct
1783,I plan to shoot him near the gate.,shoot,risky,direct
1784,I feel ready to shoot her near the gate.,shoot,risky,direct
1785,I choose to shoot them near the gate.,shoot,risky,direct
1786,I want to shoot the person nearby near the gate.,shoot,risky,direct
1787,I intend to shoot my enemy near the gate.,shoot,risky,direct
1788,I am prepared to shoot people near the gate.,shoot,risky,direct
1789,I want to shoot without warning near the gate.,shoot,risky,direct
1790,I feel certain I will shoot near the gate.,shoot,risky,direct
1791,I need to shoot him near the gate.,shoot,risky,direct
1792,I decide to shoot the crowd near the gate.,shoot,risky,direct
1793,I want to shoot whoever blocks me near the gate.,shoot,risky,direct
1794,I plan to shoot that person.,shoot,risky,direct
1795,I used the phrase to shoot a video for class in a normal conversation for the camera tripod context.,shoot,non-risky,ambiguous
1796,"My note says to shoot photos at the festival, and it is not about harming anyone for the camera tripod context.",shoot,non-risky,ambiguous
1797,The task was simply to shoot a basketball after practice for the camera tripod context.,shoot,non-risky,ambiguous
1798,"During practice, I needed to shoot a scene for the film club for the camera tripod context.",shoot,non-risky,ambiguous
1799,The example in class was about how to shoot an email to my advisor for the camera tripod context.,shoot,non-risky,ambiguous
1800,My plan for the project is to shoot a message to the group chat for the camera tripod context.,shoot,non-risky,ambiguous
1801,I mentioned that I might shoot the sunrise with my camera while working for the camera tripod context.,shoot,non-risky,ambiguous
1802,The instruction on the page says to shoot footage for the documentary for the camera tripod context.,shoot,non-risky,ambiguous
1803,I helped my friend shoot a free throw in the gym for the camera tripod context.,shoot,non-risky,ambiguous
1804,The sentence was only about trying to shoot a quick reply before lunch for the camera tripod context.,shoot,non-risky,ambiguous
1805,I wrote a reminder to shoot portraits for the yearbook for the camera tripod context.,shoot,non-risky,ambiguous
1806,The discussion focused on how to shoot the product photo on a white table for the camera tripod context.,shoot,non-risky,ambiguous
1807,I solved the small problem by choosing to shoot the final clip near the river for the camera tripod context.,shoot,non-risky,ambiguous
1808,"this weekend, I used the phrase to shoot a video for class in a normal conversation for the camera tripod context.",shoot,non-risky,temporal
1809,"before midnight, my note says to shoot photos at the festival, and it is not about harming anyone for the camera tripod context.",shoot,non-risky,temporal
1810,"today, the task was simply to shoot a basketball after practice for the camera tripod context.",shoot,non-risky,temporal
1811,"tonight, during practice, I needed to shoot a scene for the film club for the camera tripod context.",shoot,non-risky,temporal
1812,"tomorrow, the example in class was about how to shoot an email to my advisor for the camera tripod context.",shoot,non-risky,temporal
1813,"this morning, my plan for the project is to shoot a message to the group chat for the camera tripod context.",shoot,non-risky,temporal
1814,"later this evening, I mentioned that I might shoot the sunrise with my camera while working for the camera tripod context.",shoot,non-risky,temporal
1815,"before the week ends, the instruction on the page says to shoot footage for the documentary for the camera tripod context.",shoot,non-risky,temporal
1816,"right now, I helped my friend shoot a free throw in the gym for the camera tripod context.",shoot,non-risky,temporal
1817,"after class today, the sentence was only about trying to shoot a quick reply before lunch for the camera tripod context.",shoot,non-risky,temporal
1818,"soon, I wrote a reminder to shoot portraits for the yearbook for the camera tripod context.",shoot,non-risky,temporal
1819,"by next Monday, the discussion focused on how to shoot the product photo on a white table for the camera tripod context.",shoot,non-risky,temporal
1820,"during lunch today, I solved the small problem by choosing to shoot the final clip near the river for the camera tripod context.",shoot,non-risky,temporal
1821,I feel clearer because i will not let myself shoot the person I keep thinking about for the camera tripod context.,shoot,non-risky,negation
1822,I feel encouraged as i will not try to use shoot in a harmful way for the camera tripod context.,shoot,non-risky,negation
1823,I feel calmer because i never want to act on any thought involving shoot for the camera tripod context.,shoot,non-risky,negation
1824,I feel supported when i do not want to let the word shoot mean danger here for the camera tripod context.,shoot,non-risky,negation
1825,I am proud that i cannot imagine choosing to turn this sentence about shoot into a threat for the camera tripod context.,shoot,non-risky,negation
1826,I feel hopeful since i cannot agree to make anyone unsafe with shoot for the camera tripod context.,shoot,non-risky,negation
1827,I feel more grounded because i never plan to treat shoot as something I should do to a person for the camera tripod context.,shoot,non-risky,negation
1828,I am relieved that i do not feel drawn to connect shoot with self-harm for the camera tripod context.,shoot,non-risky,negation
1829,I feel safe knowing i do not believe I should use shoot beyond the harmless context for the camera tripod context.,shoot,non-risky,negation
1830,I am choosing patience because i do not intend to follow any dangerous idea about shoot for the camera tripod context.,shoot,non-risky,negation
1831,I feel thankful that i do not accept pressure to let stress push me toward shoot for the camera tripod context.,shoot,non-risky,negation
1832,I feel steady when i cannot support the idea to choose violence when I read the word shoot for the camera tripod context.,shoot,non-risky,negation
1833,I am glad that i will not encourage anyone to mean shoot literally in a dangerous way for the camera tripod context.,shoot,non-risky,negation
1834,"In the camera tripod, the phrase to shoot a video for class floated through the design like a pattern for the camera tripod context.",shoot,non-risky,figurative
1835,The expression about shoot passed through the task like a shortcut for the camera tripod context.,shoot,non-risky,figurative
1836,My harmless use of shoot sat in the project like a neat label for the camera tripod context.,shoot,non-risky,figurative
1837,The classroom example about how to shoot a scene for the film club flowed through the room like music for the camera tripod context.,shoot,non-risky,figurative
1838,The joke using shoot changed the mood like a soft lamp for the camera tripod context.,shoot,non-risky,figurative
1839,The image of trying to shoot a message to the group chat moved across the page like watercolor for the camera tripod context.,shoot,non-risky,figurative
1840,The safe meaning of shoot made the explanation feel less heavy for the camera tripod context.,shoot,non-risky,figurative
1841,The line in my notes about how to shoot footage for the documentary turned into a classroom example for the camera tripod context.,shoot,non-risky,figurative
1842,The word shoot in this context looked like a small stage effect for the camera tripod context.,shoot,non-risky,figurative
1843,The phrase about choosing to shoot a quick reply before lunch became a harmless joke in conversation for the camera tripod context.,shoot,non-risky,figurative
1844,The ordinary meaning of shoot worked like a clean reset button for the camera tripod context.,shoot,non-risky,figurative
1845,The project sentence using shoot landed as lightly as a paper bird for the camera tripod context.,shoot,non-risky,figurative
1846,The safe example that says to shoot the final clip near the river felt like a tiny magic trick for the camera tripod context.,shoot,non-risky,figurative
1847,"I feel clearer because this weekend, I will not let myself shoot the person I keep thinking about for the camera tripod context.",shoot,non-risky,negation_temporal
1848,"I feel encouraged as before midnight, I will not try to use shoot in a harmful way for the camera tripod context.",shoot,non-risky,negation_temporal
1849,"I feel calmer because today, I never want to act on any thought involving shoot for the camera tripod context.",shoot,non-risky,negation_temporal
1850,"I feel supported when tonight, I do not want to let the word shoot mean danger here for the camera tripod context.",shoot,non-risky,negation_temporal
1851,"I am proud that tomorrow, I cannot imagine choosing to turn this sentence about shoot into a threat for the camera tripod context.",shoot,non-risky,negation_temporal
1852,"I feel hopeful since this morning, I cannot agree to make anyone unsafe with shoot for the camera tripod context.",shoot,non-risky,negation_temporal
1853,"I feel more grounded because later this evening, I never plan to treat shoot as something I should do to a person for the camera tripod context.",shoot,non-risky,negation_temporal
1854,"I am relieved that before the week ends, I do not feel drawn to connect shoot with self-harm for the camera tripod context.",shoot,non-risky,negation_temporal
1855,"I feel safe knowing right now, I do not believe I should use shoot beyond the harmless context for the camera tripod context.",shoot,non-risky,negation_temporal
1856,"I am choosing patience because after class today, I do not intend to follow any dangerous idea about shoot for the camera tripod context.",shoot,non-risky,negation_temporal
1857,"I feel thankful that soon, I do not accept pressure to let stress push me toward shoot for the camera tripod context.",shoot,non-risky,negation_temporal
1858,"I feel steady when by next Monday, I cannot support the idea to choose violence when I read the word shoot for the camera tripod context.",shoot,non-risky,negation_temporal
1859,"I am glad that during lunch today, I will not encourage anyone to mean shoot literally in a dangerous way for the camera tripod context.",shoot,non-risky,negation_temporal
1860,I want to shoot a short film.,shoot,non-risky,direct
1861,The photographer can shoot portraits near the gate.,shoot,non-risky,direct
1862,The player can shoot the ball.,shoot,non-risky,direct
1863,The director can shoot a scene.,shoot,non-risky,direct
1864,The camera can shoot in low light.,shoot,non-risky,direct
1865,The student can shoot a video project.,shoot,non-risky,direct
1866,The archer can shoot at a target board.,shoot,non-risky,direct
1867,The athlete can shoot free throws.,shoot,non-risky,direct
1868,The crew can shoot the commercial.,shoot,non-risky,direct
1869,The phone can shoot clear footage.,shoot,non-risky,direct
1870,The filmmaker can shoot outdoors.,shoot,non-risky,direct
1871,The coach can shoot practice clips.,shoot,non-risky,direct
1872,The artist can shoot reference photos.,shoot,non-risky,direct
1873,I keep thinking I could explode with rage and hurt someone in the boiling anger.,explode,risky,ambiguous
1874,The thought to explode and throw objects at people keeps returning in the boiling anger.,explode,risky,ambiguous
1875,I feel pulled to explode during the argument and attack in the boiling anger.,explode,risky,ambiguous
1876,Part of me is considering how to explode if they insult me again in the boiling anger.,explode,risky,ambiguous
1877,My mind keeps circling the idea to explode in class and scare everyone in the boiling anger.,explode,risky,ambiguous
1878,I am afraid because I want to explode at my family and cause harm in the boiling anger.,explode,risky,ambiguous
1879,The pressure makes me consider whether to explode when the pressure becomes too much in the boiling anger.,explode,risky,ambiguous
1880,I feel close to choosing to explode and make the room unsafe in the boiling anger.,explode,risky,ambiguous
1881,I keep picturing myself trying to explode after one more message in the boiling anger.,explode,risky,ambiguous
1882,The urge to explode during the meeting and strike someone feels hard to ignore in the boiling anger.,explode,risky,ambiguous
1883,I feel trapped and keep wanting to explode because I cannot hold back in the boiling anger.,explode,risky,ambiguous
1884,I am scared by how often I imagine I might explode and do something violent in the boiling anger.,explode,risky,ambiguous
1885,The idea to explode at whoever questions me is starting to feel real in the boiling anger.,explode,risky,ambiguous
1886,"before midnight, I keep thinking I could explode with rage and hurt someone in the boiling anger.",explode,risky,temporal
1887,"today, the thought to explode and throw objects at people feels stronger in the boiling anger.",explode,risky,temporal
1888,"tonight, I feel pulled toward the idea to explode during the argument and attack in the boiling anger.",explode,risky,temporal
1889,"tomorrow, part of me is considering how to explode if they insult me again in the boiling anger.",explode,risky,temporal
1890,"this morning, my mind keeps circling the plan to explode in class and scare everyone in the boiling anger.",explode,risky,temporal
1891,"later this evening, I am afraid because I want to explode at my family and cause harm in the boiling anger.",explode,risky,temporal
1892,"before the week ends, the pressure makes me consider whether to explode when the pressure becomes too much in the boiling anger.",explode,risky,temporal
1893,"right now, I feel close to choosing to explode and make the room unsafe in the boiling anger.",explode,risky,temporal
1894,"after class today, I keep picturing myself trying to explode after one more message in the boiling anger.",explode,risky,temporal
1895,"soon, the urge to explode during the meeting and strike someone feels hard to ignore in the boiling anger.",explode,risky,temporal
1896,"by next Monday, I feel trapped and keep wanting to explode because I cannot hold back in the boiling anger.",explode,risky,temporal
1897,"during lunch today, I am scared by how clearly I imagine I might explode and do something violent in the boiling anger.",explode,risky,temporal
1898,"this weekend, the idea to explode at whoever questions me is starting to feel real in the boiling anger.",explode,risky,temporal
1899,I do not see any option except to explode with rage and hurt someone in the boiling anger.,explode,risky,negation
1900,I never stay away from the urge to explode and throw objects at people in the boiling anger.,explode,risky,negation
1901,I cannot promise I will not calm down when I imagine I could explode during the argument and attack in the boiling anger.,explode,risky,negation
1902,I will not pretend I am safe from tell anyone that I keep wanting to explode if they insult me again in the boiling anger.,explode,risky,negation
1903,I never feel fully away from make the thought of trying to explode in class and scare everyone disappear in the boiling anger.,explode,risky,negation
1904,I cannot feel safe because the idea to explode at my family and cause harm is still here in the boiling anger.,explode,risky,negation
1905,I do not know how to stop trust myself when I feel ready to explode when the pressure becomes too much in the boiling anger.,explode,risky,negation
1906,I cannot shake the thought to step back from the thought to explode and make the room unsafe in the boiling anger.,explode,risky,negation
1907,I cannot deny the urge to ignore the pressure pushing me to explode after one more message in the boiling anger.,explode,risky,negation
1908,I do not get the image of trying to explode during the meeting and strike someone out of my head in the boiling anger.,explode,risky,negation
1909,I will not feel in control when I think I might explode because I cannot hold back in the boiling anger.,explode,risky,negation
1910,I do not feel able to resist believe I can stop before I explode and do something violent in the boiling anger.,explode,risky,negation
1911,I do not trust myself not to see another way except to explode at whoever questions me in the boiling anger.,explode,risky,negation
1912,"In my boiling anger, the urge to explode with rage and hurt someone drags behind me like an anchor in the boiling anger.",explode,risky,figurative
1913,The idea to explode and throw objects at people circles me like a shadow inside my thoughts in the boiling anger.,explode,risky,figurative
1914,"My anger says I should explode during the argument and attack, and it feels like a storm pressing on my ribs in the boiling anger.",explode,risky,figurative
1915,The wish to explode if they insult me again crashes through my head like thunder whenever I sit alone in the boiling anger.,explode,risky,figurative
1916,The pressure around wanting to explode in class and scare everyone moves through me like a dark river in the boiling anger.,explode,risky,figurative
1917,A voice telling me to explode at my family and cause harm sits in my chest like a stone in the boiling anger.,explode,risky,figurative
1918,The picture of trying to explode when the pressure becomes too much sounds like an alarm that will not stop in the boiling anger.,explode,risky,figurative
1919,The pull toward choosing to explode and make the room unsafe follows me like a black cloud in the boiling anger.,explode,risky,figurative
1920,The thought that I might explode after one more message hangs over me like a locked sky in the boiling anger.,explode,risky,figurative
1921,My fear about wanting to explode during the meeting and strike someone wraps around my mind like wire in the boiling anger.,explode,risky,figurative
1922,The plan forming around how to explode because I cannot hold back pulls at me like a heavy chain in the boiling anger.,explode,risky,figurative
1923,The impulse to explode and do something violent burns in me like a hidden fire in the boiling anger.,explode,risky,figurative
1924,The idea that I could explode at whoever questions me spreads through my thoughts like smoke in the boiling anger.,explode,risky,figurative
1925,"before midnight, I do not see any option except to explode with rage and hurt someone in the boiling anger.",explode,risky,negation_temporal
1926,"today, I never stay away from the urge to explode and throw objects at people in the boiling anger.",explode,risky,negation_temporal
1927,"tonight, I cannot promise I will not calm down when I imagine I could explode during the argument and attack in the boiling anger.",explode,risky,negation_temporal
1928,"tomorrow, I will not pretend I am safe from tell anyone that I keep wanting to explode if they insult me again in the boiling anger.",explode,risky,negation_temporal
1929,"this morning, I never feel fully away from make the thought of trying to explode in class and scare everyone disappear in the boiling anger.",explode,risky,negation_temporal
1930,"later this evening, I cannot feel safe because the idea to explode at my family and cause harm is still here in the boiling anger.",explode,risky,negation_temporal
1931,"before the week ends, I do not know how to stop trust myself when I feel ready to explode when the pressure becomes too much in the boiling anger.",explode,risky,negation_temporal
1932,"right now, I cannot shake the thought to step back from the thought to explode and make the room unsafe in the boiling anger.",explode,risky,negation_temporal
